,Title,year,location,Latitude,Longitude
7919,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7920,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7921,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7922,ADHDtv: With Lew Marklin,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7923,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7924,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7925,ADHDtv: With Lew Marklin,2004,"Brentwood, Los Angeles, Los Angeles County, California, United States",34.0521403,-118.4740699
7927,ADHDtv: With Lew Marklin,2004,"Westwood, Los Angeles, Los Angeles County, California, United States",34.0668947,-118.4399448
7928,ADHDtv: With Lew Marklin,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7929,ADHDtv: With Lew Marklin,2004,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
7930,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7931,ADHDtv: With Lew Marklin,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
7933,ADHDtv: With Lew Marklin,2004,"West Hollywood, Los Angeles County, California, United States",34.0923014,-118.3692894
7934,ADHDtv: With Lew Marklin,2004,"Goleta, Santa Barbara County, California, United States",34.4358295,-119.8276389
7935,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7938,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7940,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7941,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7942,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7943,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7944,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7945,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7946,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7948,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7949,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7950,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7951,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7952,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7953,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7954,ADHDtv: With Lew Marklin,2004,"Santa Barbara Municipal Tennis Court, Old Coast Highway, Santa Barbara, Santa Barbara County, California, 93103, United States",34.422610000000006,-119.6637413545386
7955,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7956,ADTV (Attention Deficit Television),2014,"1053, Peekskill Hollow Road, Kent Cliffs, Town of Kent, Putnam County, New York, 10512, United States",41.430686761829946,-73.76358158394066
7957,ADbc,2009,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
7958,AF1 (Alle for en),2008,"Oslo, Norge",59.9133301,10.7389701
7959,AFF Suzuki Cup,2012,Malaysia,4.5693754,102.2656823
7960,AFF Suzuki Cup,2012,ประเทศไทย,14.8971921,100.83273
7961,AFF Suzuki Cup,2012,"Jalan Besar Stadium, Horne Road, Kallang, Singapore, Central, 209075, Singapore",1.3099506,103.86034576871684
7962,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.7553487,100.62209485917182
7964,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.7553487,100.62209485917182
7965,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.7553487,100.62209485917182
7966,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.7553487,100.62209485917182
7967,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.7553487,100.62209485917182
7968,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7969,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7970,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7971,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7972,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7973,AFF Suzuki Cup,2012,"Stadium Shah Alam, Persiaran Sukan, Seksyen 13, Shah Alam, Petaling, Selangor, 40100, Malaysia",3.08060135,101.5446551992272
7974,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.6913690326458
7975,AFF Suzuki Cup,2012,"Rizal Memorial Track and Football Stadium, Adriatico Street, Malate, 708, Malate, Fifth District, Capital District, Metro Manila, 1004, Pilipinas / Philippines",14.5634454,120.99193122469164
7976,AFF Suzuki Cup,2012,"Jalan Besar Stadium, Horne Road, Kallang, Singapore, Central, 209075, Singapore",1.3099506,103.86034576871684
7978,AFL Sunday,2004,"Melbourne Cricket Ground, Brunton Avenue, East Melbourne, Melbourne, City of Melbourne, Victoria, 3000, Australia",-37.819909,144.98322500667754
7980,AHA,2014,"Kentucky, United States",37.5726028,-85.1551411
7981,AIB Honest Series,2013,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India",19.0759899,72.8773928
7982,AIR: America's Investigative Reports,2004,"Seattle, King County, Washington, United States",47.6038321,-122.3300624
7983,AK3 - Dolda beslut,2006,Sverige,59.6749712,14.5208584
7984,AKA Shaman,2011,"Denver, Colorado, United States",39.7392364,-104.9848623
7985,AKB48 Show!,2004,"NHKホール, 1, ケヤキ並木, 神南二丁目, 渋谷区, 東京都, 150-8001, 日本",35.66651565,139.69700305567807
7986,AKBingo!,2008,日本,36.5748441,139.2394179
7987,ALF's Hit Talk Show,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
8622,AM Arizona,2002,"Prescott, Yavapai County, Arizona, United States",34.5399962,-112.4687616
8623,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8624,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8625,AM Northwest,2004,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8626,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8627,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8628,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8630,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8631,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8632,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8633,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8635,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8636,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8637,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8639,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8641,AM Northwest,1976,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.6741949
8643,AMA U.S. Motocross Nationals,1990,"Binghamton, Broome County, New York, United States",42.0987125,-75.9125262
8644,AMA U.S. Motocross Nationals,1990,"Gainesville, Alachua County, Florida, United States",29.6519684,-82.3249846
8645,AMA U.S. Motocross Nationals,1990,"Sacramento, Sacramento County, California, United States",38.5810606,-121.493895
8646,AMA U.S. Motocross Nationals,1990,"Washougal, Clark County, Washington, 98671, United States",45.5819594,-122.3479921
8647,AMA United States Motocross Nationals,1990,"Binghamton, Broome County, New York, United States",42.0987125,-75.9125262
8648,AMA United States Motocross Nationals,1990,"Gainesville, Alachua County, Florida, United States",29.6519684,-82.3249846
8649,AMA United States Motocross Nationals,1990,"Sacramento, Sacramento County, California, United States",38.5810606,-121.493895
8650,AMA United States Motocross Nationals,1990,"Washougal, Clark County, Washington, 98671, United States",45.5819594,-122.3479921
8651,AMU Journal,2016,"Aligarh, Uttar Pradesh, India",27.87698975,78.13729027600994
8652,AMV Heaven,2008,"Christchurch, Christchurch City, Canterbury, New Zealand / Aotearoa",-43.530955,172.6366455
8653,AN 2012: Quiero Cine,2011,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
8654,AN7,2014,"Antena Latina, Avenida Gustavo Mejía Ricart, Ensanche Naco, Los Jardines, Santo Domingo de Guzmán, Distrito Nacional, 10122, República Dominicana",18.47563205,-69.92776428805894
8655,AOK,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
8657,AOL Sessions,2002,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
8658,AOL Sessions,2002,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
8659,AOL Sessions,2002,"New York, United States",40.7127281,-74.0060152
8660,AOL: Music-On-Demand,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
8661,AP Life,2014,"Killingly, Windham County, Connecticut, United States",41.8430634,-71.8795925
8662,AP Life,2014,"Putnam, Windham County, Connecticut, United States",41.9153094,-71.9092563
8663,AP Life,2014,"Danielson, Killingly, Windham County, Connecticut, 06239, United States",41.8025986,-71.8859054
8664,APB,2016,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
8665,APBA Offshore Nationals,2004,"Cape Cod, Barnstable County, Massachusetts, United States",41.7988074,-69.9960134711573
8666,APBA Offshore Nationals,2004,"Cleveland, Cuyahoga County, Ohio, 44113, United States",41.4996562,-81.6936813
8667,APBA Offshore Nationals,2004,"Corpus Christi, Nueces County, Texas, United States",27.7951482,-97.3942053
8668,APBA Offshore Nationals,2004,"Florida, United States",27.7567667,-81.4639835
8669,APBA Offshore Nationals,2004,"Marathon, Monroe County, Florida, United States",24.7137524,-81.0903512
8670,AQP Show,1994,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
8671,ARD Wunschkonzert,2004,"Hannover, Region Hannover, Niedersachsen, 30159, Deutschland",52.3744779,9.7385532
8672,ARD Wunschkonzert,2004,"Freiheitshalle, Ernst-Reuter-Straße, Neuhof, Hofeck, Hof, Bayern, 95030, Deutschland",50.32017445,11.902923005218838
8673,ARD-Exclusiv,1993,"Barmbek, Krüsistraße, Barmbek-Nord, Hamburg-Nord, Hamburg, 22305, Deutschland",53.5873864,10.0449416
8674,ARD-Exclusiv,1993,"Heimbach-Weis, Neuwied, Landkreis Neuwied, Rheinland-Pfalz, 56170, Deutschland",50.4501346,7.5437528
8675,ARD-Exclusiv,1993,"Астрахань, городской округ Астрахань, Астраханская область, Южный федеральный округ, 414000, Россия",46.3498308,48.0326203
8676,ARD-Exclusiv,1993,"Bochum, Nordrhein-Westfalen, 44787, Deutschland",51.4818111,7.2196635
8677,ARD-Exclusiv,1993,"Essen, Nordrhein-Westfalen, Deutschland",51.4582235,7.0158171
8678,ARD-Exclusiv,1993,"Heiligendamm, Bad Doberan, Landkreis Rostock, Mecklenburg-Vorpommern, Deutschland",54.1423664,11.842199
8679,ARD-Exclusiv,1993,"Hannover, Region Hannover, Niedersachsen, 30159, Deutschland",52.3744779,9.7385532
8680,ARD-Exclusiv,1993,"Stralsund, Vorpommern-Rügen, Mecklenburg-Vorpommern, Deutschland",54.3096314,13.0820846
